Jack Hannahan	statsd.aspx?playerid=3692&position=3B
Anthony Santander	statsd.aspx?playerid=14551&position=OF
Kevin Kouzmanoff	statsd.aspx?playerid=5995&position=3B
Mark Little	statsd.aspx?playerid=438&position=OF
Todd Linden	statsd.aspx?playerid=1803&position=OF
Bradley Zimmer	statsd.aspx?playerid=16221&position=OF
Dalton Pompey	statsd.aspx?playerid=12797&position=OF
Garrett Jones	statsd.aspx?playerid=2714&position=1B/OF
Keon Broxton	statsd.aspx?playerid=9253&position=OF
Ray Lankford	statsd.aspx?playerid=1044&position=OF
Oscar Robles	statsd.aspx?playerid=8975&position=3B/SS
Dean Palmer	statsd.aspx?playerid=482&position=3B
Alex Pelaez	statsd.aspx?playerid=1470&position=1B/2B/3B
Mike Kinkade	statsd.aspx?playerid=660&position=OF
Doug Mientkiewicz	statsd.aspx?playerid=741&position=1B
Edgar Renteria	statsd.aspx?playerid=1178&position=SS
Juan Graterol	statsd.aspx?playerid=5398&position=C
Jimmy Paredes	statsd.aspx?playerid=5481&position=3B/DH/OF
Wilkin Ramirez	statsd.aspx?playerid=5219&position=OF
Justin Huber	statsd.aspx?playerid=3147&position=1B/OF
Audry Perez	statsd.aspx?playerid=9176&position=C
Darin Ruf	statsd.aspx?playerid=9929&position=1B/OF
Alex Cintron	statsd.aspx?playerid=50&position=SS
Brandon Crawford	statsd.aspx?playerid=5343&position=SS
Will Middlebrooks	statsd.aspx?playerid=7002&position=3B
Lou Collier	statsd.aspx?playerid=1438&position=SS
Hunter Renfroe	statsd.aspx?playerid=15464&position=OF
Larry Sutton	statsd.aspx?playerid=939&position=1B/OF
Adam Everett	statsd.aspx?playerid=1430&position=SS
Shawn Wooten	statsd.aspx?playerid=43&position=1B/DH
Matt Lawton	statsd.aspx?playerid=390&position=OF
Steve Finley	statsd.aspx?playerid=54&position=OF
Mark Trumbo	statsd.aspx?playerid=6876&position=1B/OF
Ramon Torres	statsd.aspx?playerid=14113&position=2B
Jordan Schafer	statsd.aspx?playerid=9883&position=OF
Michael Taylor	statsd.aspx?playerid=2591&position=OF
Andy Parrino	statsd.aspx?playerid=3972&position=SS
Dusty Brown	statsd.aspx?playerid=3420&position=C
Tyler Naquin	statsd.aspx?playerid=13359&position=OF
Cesar Hernandez	statsd.aspx?playerid=10556&position=2B
Nick Hundley	statsd.aspx?playerid=3376&position=C
Tommy Field	statsd.aspx?playerid=6262&position=2B/SS
Gordon Beckham	statsd.aspx?playerid=9015&position=2B
Jared Hoying	statsd.aspx?playerid=10882&position=OF
Chad Moeller	statsd.aspx?playerid=66&position=C
Tommy Manzella	statsd.aspx?playerid=3789&position=SS
Trot Nixon	statsd.aspx?playerid=204&position=OF
Zach Walters	statsd.aspx?playerid=10622&position=DH/OF
David Bell	statsd.aspx?playerid=1108&position=2B/3B
Graham Koonce	statsd.aspx?playerid=1851&position=1B
Cory Spangenberg	statsd.aspx?playerid=12294&position=2B/3B
Albert Almora Jr.	statsd.aspx?playerid=14109&position=OF
Mitch Moreland	statsd.aspx?playerid=3086&position=1B
Jermaine Curtis	statsd.aspx?playerid=7765&position=OF
Blake DeWitt	statsd.aspx?playerid=7485&position=2B/3B
Luis Jimenez	statsd.aspx?playerid=2602&position=DH
Carlos Rivero	statsd.aspx?playerid=1136&position=3B/DH
Yasmani Grandal	statsd.aspx?playerid=11368&position=C
Joe Randa	statsd.aspx?playerid=623&position=3B
Seth Smith	statsd.aspx?playerid=7331&position=OF
Ben Revere	statsd.aspx?playerid=4712&position=OF
Aaron Boone	statsd.aspx?playerid=311&position=3B
Mike Tauchman	statsd.aspx?playerid=15274&position=OF
Bobby Smith	statsd.aspx?playerid=1493&position=2B/3B
Ruben Tejada	statsd.aspx?playerid=5519&position=SS
Chris Stewart	statsd.aspx?playerid=3878&position=C
Eddie Rogers	statsd.aspx?playerid=1621&position=SS
Tony Clark	statsd.aspx?playerid=182&position=1B
Shane Victorino	statsd.aspx?playerid=1677&position=OF
Delino DeShields	statsd.aspx?playerid=275&position=2B
Brandon Belt	statsd.aspx?playerid=10264&position=1B
Manny Pina	statsd.aspx?playerid=2829&position=C
Colt Morton	statsd.aspx?playerid=6222&position=C
Mason Williams	statsd.aspx?playerid=11859&position=OF
Wily Mo Pena	statsd.aspx?playerid=344&position=OF
Melky Mesa	statsd.aspx?playerid=447&position=OF
Alen Hanson	statsd.aspx?playerid=12926&position=2B/OF
Shane Andrews	statsd.aspx?playerid=1588&position=3B
Terry Evans	statsd.aspx?playerid=4295&position=OF
Donzell McDonald	statsd.aspx?playerid=615&position=OF
Chad Mottola	statsd.aspx?playerid=1315&position=OF
Sam Travis	statsd.aspx?playerid=16263&position=1B
Kevin Pillar	statsd.aspx?playerid=12434&position=OF
Juan Pierre	statsd.aspx?playerid=443&position=OF
Jason Tyner	statsd.aspx?playerid=1232&position=OF
Bruce Maxwell	statsd.aspx?playerid=13866&position=C
Tadahito Iguchi	statsd.aspx?playerid=8581&position=2B
Rey Sanchez	statsd.aspx?playerid=213&position=2B/SS
Hee Seop Choi	statsd.aspx?playerid=270&position=1B
Rich Thompson	statsd.aspx?playerid=1883&position=OF
Matt Antonelli	statsd.aspx?playerid=9343&position=2B
Jose Cruz	statsd.aspx?playerid=1296&position=OF
Jonathan Herrera	statsd.aspx?playerid=4182&position=2B/SS
Trenidad Hubbard	statsd.aspx?playerid=1036&position=OF
Chris Iannetta	statsd.aspx?playerid=8267&position=C
Elvis Andrus	statsd.aspx?playerid=8709&position=SS
Josh Anderson	statsd.aspx?playerid=6032&position=OF
Alex Hassan	statsd.aspx?playerid=9959&position=OF
Steven Moya	statsd.aspx?playerid=11854&position=OF
Michael Conforto	statsd.aspx?playerid=16376&position=OF
Jonathan Schoop	statsd.aspx?playerid=11265&position=2B
Dan Johnson	statsd.aspx?playerid=2167&position=1B
Carlos Baerga	statsd.aspx?playerid=175&position=2B
Bo Hart	statsd.aspx?playerid=1743&position=2B
DJ LeMahieu	statsd.aspx?playerid=9874&position=2B
Felix Jose	statsd.aspx?playerid=1610&position=OF
Greg LaRocca	statsd.aspx?playerid=1582&position=3B
Mike Piazza	statsd.aspx?playerid=893&position=C
Barry Larkin	statsd.aspx?playerid=335&position=SS
Tyler Houston	statsd.aspx?playerid=689&position=C/3B
Melky Cabrera	statsd.aspx?playerid=4022&position=OF
Ryan Howard	statsd.aspx?playerid=2154&position=1B
Josh Donaldson	statsd.aspx?playerid=5038&position=3B
Paulo Orlando	statsd.aspx?playerid=8628&position=OF
Donny Lucy	statsd.aspx?playerid=7498&position=C
Miguel Gonzalez	statsd.aspx?playerid=4049&position=C
Todd Cunningham	statsd.aspx?playerid=10822&position=OF
Josh Whitesell	statsd.aspx?playerid=6713&position=1B
Mike Napoli	statsd.aspx?playerid=3057&position=C/1B
Erik Komatsu	statsd.aspx?playerid=8039&position=OF
Max Ramirez	statsd.aspx?playerid=5039&position=C
Anthony Rizzo	statsd.aspx?playerid=3473&position=1B
Matt Tuiasosopo	statsd.aspx?playerid=8272&position=OF
Eli Whiteside	statsd.aspx?playerid=3536&position=C
Tommy Murphy	statsd.aspx?playerid=3105&position=OF
Travis Lee	statsd.aspx?playerid=958&position=1B
Todd Pratt	statsd.aspx?playerid=968&position=C
Kevin Witt	statsd.aspx?playerid=362&position=1B/DH
Joe Girardi	statsd.aspx?playerid=280&position=C
Travis Metcalf	statsd.aspx?playerid=7364&position=3B
Denny Hocking	statsd.aspx?playerid=730&position=2B/SS
Chris Basak	statsd.aspx?playerid=3048&position=3B/SS
Chan Perry	statsd.aspx?playerid=1567&position=1B/OF
Matt Stairs	statsd.aspx?playerid=1384&position=DH/OF
Kevin Millar	statsd.aspx?playerid=529&position=1B/OF
Reynaldo Navarro	statsd.aspx?playerid=6008&position=2B
Jordan Danks	statsd.aspx?playerid=9187&position=OF
German Duran	statsd.aspx?playerid=3919&position=2B/3B
Omir Santos	statsd.aspx?playerid=3583&position=C
Corey Dickerson	statsd.aspx?playerid=10762&position=OF
Ryan Doumit	statsd.aspx?playerid=2113&position=C
Gabe Gross	statsd.aspx?playerid=2184&position=OF
Mark Teahen	statsd.aspx?playerid=4511&position=3B/OF
Jose Macias	statsd.aspx?playerid=476&position=3B/OF
Jesus Aguilar	statsd.aspx?playerid=11342&position=1B
Jose Ramirez	statsd.aspx?playerid=13510&position=3B
Taylor Teagarden	statsd.aspx?playerid=5199&position=C
Mike Restovich	statsd.aspx?playerid=751&position=OF
Greg Dobbs	statsd.aspx?playerid=2158&position=3B
Evan Gattis	statsd.aspx?playerid=11003&position=C/DH
Cliff Pennington	statsd.aspx?playerid=3395&position=2B/SS
Chris Parmelee	statsd.aspx?playerid=2554&position=1B/OF
A.J. Reed	statsd.aspx?playerid=16246&position=1B
Matt Carpenter	statsd.aspx?playerid=8090&position=3B
Marco Scutaro	statsd.aspx?playerid=1555&position=2B/SS
Mark DeRosa	statsd.aspx?playerid=1392&position=2B/3B
Greg Vaughn	statsd.aspx?playerid=1233&position=OF
Jason Varitek	statsd.aspx?playerid=217&position=C
Curtis Pride	statsd.aspx?playerid=1762&position=OF
Mat Gamel	statsd.aspx?playerid=4034&position=1B/3B
Dustan Mohr	statsd.aspx?playerid=744&position=OF
Jason Perry	statsd.aspx?playerid=4710&position=OF
Michael Barrett	statsd.aspx?playerid=762&position=C
Milton Bradley	statsd.aspx?playerid=369&position=OF
Larry Barnes	statsd.aspx?playerid=4&position=1B
Danny Espinosa	statsd.aspx?playerid=9219&position=2B/SS
Randal Grichuk	statsd.aspx?playerid=10243&position=OF
Kyle Hudson	statsd.aspx?playerid=3658&position=OF
Francisco Pena	statsd.aspx?playerid=8298&position=C
Matthew Clark	statsd.aspx?playerid=8793&position=1B
Ryon Healy	statsd.aspx?playerid=15447&position=3B/DH
Jesus Flores	statsd.aspx?playerid=4166&position=C
Chin-Feng Chen	statsd.aspx?playerid=644&position=OF
Matt Dominguez	statsd.aspx?playerid=4903&position=3B
Delino DeShields	statsd.aspx?playerid=11379&position=OF
Melvin Upton Jr.	statsd.aspx?playerid=5015&position=OF
Homer Bush	statsd.aspx?playerid=1425&position=2B
Chris Singleton	statsd.aspx?playerid=170&position=OF
Tyler Collins	statsd.aspx?playerid=12723&position=OF
Bernie Castro	statsd.aspx?playerid=2096&position=2B
Mac Williamson	statsd.aspx?playerid=14158&position=OF
Todd Greene	statsd.aspx?playerid=1450&position=C
Tom Prince	statsd.aspx?playerid=747&position=C
Alejandro Freire	statsd.aspx?playerid=8588&position=1B/DH
Kory Casto	statsd.aspx?playerid=6597&position=1B/OF
Mike Moustakas	statsd.aspx?playerid=4892&position=3B
Tyler Goeddel	statsd.aspx?playerid=13180&position=OF
Eric Young	statsd.aspx?playerid=716&position=2B
Chris Widger	statsd.aspx?playerid=1541&position=C
J.D. Martinez	statsd.aspx?playerid=6184&position=OF
Angel Sanchez	statsd.aspx?playerid=3492&position=SS
Luke Allen	statsd.aspx?playerid=1586&position=OF
Clint Frazier	statsd.aspx?playerid=15983&position=OF
Brian Bixler	statsd.aspx?playerid=8055&position=SS/OF
Jeff Francoeur	statsd.aspx?playerid=4792&position=OF
Anderson Hernandez	statsd.aspx?playerid=3366&position=2B/SS
Jamie Hoffmann	statsd.aspx?playerid=6461&position=OF
Carlos Ruiz	statsd.aspx?playerid=2579&position=C
Derek Norris	statsd.aspx?playerid=6867&position=C
Ezequiel Carrera	statsd.aspx?playerid=9048&position=OF
Kenny Lofton	statsd.aspx?playerid=246&position=OF
Humberto Quintero	statsd.aspx?playerid=1824&position=C
Tzu-Wei Lin	statsd.aspx?playerid=14678&position=2B/3B/SS
Hank Blalock	statsd.aspx?playerid=1419&position=3B
Tom Lampkin	statsd.aspx?playerid=1043&position=C
Abraham Nunez	statsd.aspx?playerid=1420&position=2B/3B/SS
Kevin Mench	statsd.aspx?playerid=1261&position=OF
Tony Campana	statsd.aspx?playerid=4964&position=OF
Ramon Santiago	statsd.aspx?playerid=1417&position=2B/SS
Oscar Hernandez	statsd.aspx?playerid=13490&position=C
Scott Schebler	statsd.aspx?playerid=12225&position=OF
Eli Marrero	statsd.aspx?playerid=1166&position=C/OF
David Wright	statsd.aspx?playerid=3787&position=3B
Buster Posey	statsd.aspx?playerid=9166&position=C
Danny Ortiz	statsd.aspx?playerid=10317&position=OF
Eddy Garabito	statsd.aspx?playerid=7022&position=2B
Christian Walker	statsd.aspx?playerid=13419&position=1B
Yasiel Puig	statsd.aspx?playerid=14225&position=OF
Mike Ohlman	statsd.aspx?playerid=10347&position=C
Michael Martinez	statsd.aspx?playerid=7358&position=2B/OF
Tomas Telis	statsd.aspx?playerid=10067&position=C/1B
Lew Ford	statsd.aspx?playerid=1724&position=OF
Matt Hague	statsd.aspx?playerid=7772&position=1B
Wilson Betemit	statsd.aspx?playerid=1861&position=3B
Tom Wilson	statsd.aspx?playerid=1328&position=C
Chris Burke	statsd.aspx?playerid=2164&position=2B/OF
Khris Davis	statsd.aspx?playerid=9112&position=OF
Willson Contreras	statsd.aspx?playerid=11609&position=C
Byung-ho Park	statsd.aspx?playerid=18497&position=1B/DH
Konrad Schmidt	statsd.aspx?playerid=7178&position=C
Prince Fielder	statsd.aspx?playerid=4613&position=1B
Mark Grace	statsd.aspx?playerid=56&position=1B
Elliot Johnson	statsd.aspx?playerid=4751&position=2B/SS
Matt Young	statsd.aspx?playerid=8989&position=OF
Michel Hernandez	statsd.aspx?playerid=1835&position=C
Tony Torcato	statsd.aspx?playerid=1134&position=OF
Robert Machado	statsd.aspx?playerid=289&position=C
Andy Gonzalez	statsd.aspx?playerid=3669&position=3B/OF
Colin Walsh	statsd.aspx?playerid=10961&position=3B
Nyjer Morgan	statsd.aspx?playerid=4885&position=OF
Cody Asche	statsd.aspx?playerid=11997&position=3B/OF
Joey Votto	statsd.aspx?playerid=4314&position=1B
Placido Polanco	statsd.aspx?playerid=1176&position=2B/3B
Andy Phillips	statsd.aspx?playerid=2075&position=1B
Miguel Montero	statsd.aspx?playerid=3364&position=C
Neifi Perez	statsd.aspx?playerid=620&position=SS
Ben Broussard	statsd.aspx?playerid=312&position=1B
Drew Macias	statsd.aspx?playerid=5451&position=OF
Tyler Flowers	statsd.aspx?playerid=9134&position=C
Freddy Sandoval	statsd.aspx?playerid=6863&position=2B/3B/DH
John Hicks	statsd.aspx?playerid=12547&position=C/1B
Micah Hoffpauir	statsd.aspx?playerid=4342&position=1B/OF
Steven Souza Jr.	statsd.aspx?playerid=5667&position=OF
David Cooper	statsd.aspx?playerid=7752&position=1B/DH
Gary Sanchez	statsd.aspx?playerid=11442&position=C
Tony Kemp	statsd.aspx?playerid=14894&position=OF
Mike Benjamin	statsd.aspx?playerid=981&position=3B/SS
Mike Bordick	statsd.aspx?playerid=129&position=SS
Luis Sojo	statsd.aspx?playerid=1834&position=2B
Colby Rasmus	statsd.aspx?playerid=9893&position=OF
Andrew Knapp	statsd.aspx?playerid=14942&position=C
Tuffy Gosewisch	statsd.aspx?playerid=5277&position=C
Max Moroff	statsd.aspx?playerid=14556&position=2B
Clint Robinson	statsd.aspx?playerid=6908&position=1B/OF
Dustin Pedroia	statsd.aspx?playerid=8370&position=2B
JD Closser	statsd.aspx?playerid=2108&position=C
Jeff Keppinger	statsd.aspx?playerid=3856&position=2B
Kevin Barker	statsd.aspx?playerid=1019&position=1B
Mike Rouse	statsd.aspx?playerid=1893&position=2B/3B
Ernie Young	statsd.aspx?playerid=79&position=OF
Tony Tarasco	statsd.aspx?playerid=1486&position=OF
Argenis Diaz	statsd.aspx?playerid=6403&position=SS
Brian Schneider	statsd.aspx?playerid=795&position=C
Chris Davis	statsd.aspx?playerid=9272&position=1B
Damon Minor	statsd.aspx?playerid=1411&position=1B
Lars Anderson	statsd.aspx?playerid=9018&position=1B
Steve Holm	statsd.aspx?playerid=3472&position=C
Brian Giles	statsd.aspx?playerid=990&position=OF
David Dellucci	statsd.aspx?playerid=1402&position=OF
Jason Botts	statsd.aspx?playerid=2907&position=DH/OF
Henry Urrutia	statsd.aspx?playerid=14441&position=DH/OF
Brook Fordyce	statsd.aspx?playerid=138&position=C
Neftali Soto	statsd.aspx?playerid=5663&position=1B
Tomas de la Rosa	statsd.aspx?playerid=7227&position=SS
Maicer Izturis	statsd.aspx?playerid=2437&position=2B/3B
Alex Rodriguez	statsd.aspx?playerid=1274&position=3B/SS
Kevin Melillo	statsd.aspx?playerid=8278&position=PH/PR
Ruben Rivera	statsd.aspx?playerid=1550&position=OF
Nomar Mazara	statsd.aspx?playerid=14553&position=OF
Lyle Overbay	statsd.aspx?playerid=1617&position=1B
JaCoby Jones	statsd.aspx?playerid=14818&position=OF
Doug Bernier	statsd.aspx?playerid=4518&position=SS
Brandon Jones	statsd.aspx?playerid=6987&position=OF
T.J. Rivera	statsd.aspx?playerid=12495&position=2B/3B
J.R. House	statsd.aspx?playerid=992&position=C
Jose Lobaton	statsd.aspx?playerid=4243&position=C
Jose Osuna	statsd.aspx?playerid=12937&position=1B/OF
Nick Swisher	statsd.aspx?playerid=4599&position=1B/OF
Greg Myers	statsd.aspx?playerid=933&position=C
Kris Bryant	statsd.aspx?playerid=15429&position=3B
Jay Gibbons	statsd.aspx?playerid=141&position=OF
Curt Casali	statsd.aspx?playerid=12510&position=C
Darren Lewis	statsd.aspx?playerid=286&position=OF
Brooks Kieschnick	statsd.aspx?playerid=389&position=P/OF
Eric Thames	statsd.aspx?playerid=3711&position=1B/OF
Carlos Santana	statsd.aspx?playerid=2396&position=C/1B
Starlin Castro	statsd.aspx?playerid=4579&position=SS
Brett Pill	statsd.aspx?playerid=5834&position=1B
Brian McCann	statsd.aspx?playerid=4810&position=C
Aaron Miles	statsd.aspx?playerid=1844&position=2B
Kik̩ Hernandez	statsd.aspx?playerid=10472&position=OF
Preston Tucker	statsd.aspx?playerid=13633&position=OF
Yulieski Gurriel	statsd.aspx?playerid=19198&position=1B
Felipe Lopez	statsd.aspx?playerid=1311&position=2B/SS
Toby Hall	statsd.aspx?playerid=1210&position=C
Javier Cardona	statsd.aspx?playerid=1023&position=C
Brandon Nimmo	statsd.aspx?playerid=12927&position=OF
Ketel Marte	statsd.aspx?playerid=13613&position=SS
Matt Williams	statsd.aspx?playerid=77&position=3B
Ken Huckaby	statsd.aspx?playerid=1306&position=C
Carlos Asuaje	statsd.aspx?playerid=15197&position=2B
Melvin Dorta	statsd.aspx?playerid=2562&position=3B/SS
Mike Rabelo	statsd.aspx?playerid=3693&position=C
Eugenio Velez	statsd.aspx?playerid=3893&position=2B/OF
Colin Porter	statsd.aspx?playerid=1725&position=OF
Ray Durham	statsd.aspx?playerid=230&position=2B
Brian Anderson	statsd.aspx?playerid=6144&position=OF
J.J. Hardy	statsd.aspx?playerid=3797&position=SS
Grady Sizemore	statsd.aspx?playerid=2197&position=OF
Gary Johnson	statsd.aspx?playerid=1697&position=OF
Jason Alfaro	statsd.aspx?playerid=2388&position=SS
J.R. Towles	statsd.aspx?playerid=7348&position=C
Mark Saccomanno	statsd.aspx?playerid=5938&position=1B
Mark Zagunis	statsd.aspx?playerid=16565&position=OF
Michael Tucker	statsd.aspx?playerid=635&position=OF
Jason Romano	statsd.aspx?playerid=1278&position=OF
Carlos Delgado	statsd.aspx?playerid=1297&position=1B
Derek Dietrich	statsd.aspx?playerid=10542&position=2B/3B
Charles Gipson	statsd.aspx?playerid=1078&position=OF
Ryan Shealy	statsd.aspx?playerid=4443&position=1B
Danny Worth	statsd.aspx?playerid=198&position=2B/SS
Jeff Reboulet	statsd.aspx?playerid=1389&position=2B/SS
Matt Chapman	statsd.aspx?playerid=16505&position=3B
Kevin Mahar	statsd.aspx?playerid=7164&position=OF
Luis Lopez	statsd.aspx?playerid=695&position=2B/SS
Daniel Descalso	statsd.aspx?playerid=8392&position=2B/3B
Max Stassi	statsd.aspx?playerid=10059&position=C
Luke Scott	statsd.aspx?playerid=3469&position=DH/OF
Tommy Joseph	statsd.aspx?playerid=10349&position=1B
Teoscar Hernandez	statsd.aspx?playerid=13066&position=OF
Daric Barton	statsd.aspx?playerid=5928&position=1B
Lance Niekro	statsd.aspx?playerid=1832&position=1B
Earl Snyder	statsd.aspx?playerid=1481&position=1B
Bernie Williams	statsd.aspx?playerid=857&position=OF
Calvin Pickering	statsd.aspx?playerid=208&position=1B/DH
Jack Wilson	statsd.aspx?playerid=1017&position=SS
Bill Mueller	statsd.aspx?playerid=295&position=3B
Abraham Almonte	statsd.aspx?playerid=5486&position=OF
Billy McMillon	statsd.aspx?playerid=834&position=OF
Julio Borbon	statsd.aspx?playerid=3209&position=OF
Wil Cordero	statsd.aspx?playerid=770&position=SS/OF
Tony Cruz	statsd.aspx?playerid=2802&position=C
Jordan Brown	statsd.aspx?playerid=4121&position=1B/DH/OF
Adam Greenberg	statsd.aspx?playerid=4647&position=PH/PR
Luis Hernandez	statsd.aspx?playerid=3206&position=SS
Jose Iglesias	statsd.aspx?playerid=10231&position=SS
Joe Hietpas	statsd.aspx?playerid=3479&position=C
Josh Rutledge	statsd.aspx?playerid=11167&position=2B/SS
Elias Diaz	statsd.aspx?playerid=11680&position=C
Tyler Colvin	statsd.aspx?playerid=5310&position=OF
Dusty Ryan	statsd.aspx?playerid=2312&position=C
Dave Sappelt	statsd.aspx?playerid=6898&position=OF
Wes Bankston	statsd.aspx?playerid=4661&position=1B
Jimmy Rollins	statsd.aspx?playerid=971&position=SS
Stephen Piscotty	statsd.aspx?playerid=13367&position=OF
Paul McAnulty	statsd.aspx?playerid=4409&position=OF
Casey McGehee	statsd.aspx?playerid=6086&position=3B
Doug DeVore	statsd.aspx?playerid=1923&position=OF
Grant Green	statsd.aspx?playerid=10053&position=2B
Tony Blanco	statsd.aspx?playerid=2522&position=3B/OF
Chad Pinder	statsd.aspx?playerid=15191&position=2B/SS
Rondell White	statsd.aspx?playerid=856&position=OF
